time,threads,tps,qps,r,w,o,lat,err,reconn
1214,16,4072.13,113869.55,51962.62,53762.68,8144.25,9.56,18.00,0.00
1215,16,4091.08,115071.32,52538.06,54351.10,8182.17,9.39,14.00,0.00
1216,16,4216.81,118547.65,53983.56,56132.46,8431.62,9.39,21.00,0.00
1217,16,4086.04,115987.19,52936.55,54876.57,8174.08,9.39,17.00,0.00
1218,16,4063.03,115288.77,52477.35,54685.37,8126.05,9.73,16.00,0.00
1219,16,4009.81,115851.56,52774.52,55057.41,8019.62,10.09,31.00,0.00
1220,16,4050.25,115837.20,52906.29,54831.41,8099.50,9.56,17.00,0.00
1221,16,4068.74,115264.72,52510.68,54615.55,8138.49,9.73,16.00,0.00
1222,16,4097.25,117285.17,53537.27,55553.40,8194.50,9.56,20.00,0.00
1223,16,4054.81,115020.58,52431.53,54479.43,8109.62,9.56,17.00,0.00
1224,16,4006.06,115614.73,52741.79,54860.82,8012.12,9.73,17.00,0.00
1225,16,4024.07,115247.94,52639.89,54559.92,8048.14,9.39,16.00,0.00
1226,16,4034.91,115693.46,52739.84,54883.79,8069.82,9.91,23.00,0.00
1227,16,4067.21,117359.04,53520.75,55703.87,8134.42,9.73,25.00,0.00
1228,16,4117.67,115983.59,52817.72,54931.54,8234.33,9.73,17.00,0.00
1229,16,3988.27,113922.75,51991.54,53953.67,7977.54,9.91,17.00,0.00
1230,16,4096.86,113692.01,51839.18,53659.12,8193.71,9.73,9.00,0.00
1231,16,4010.14,114123.10,52056.87,54045.94,8020.29,9.39,18.00,0.00
1232,16,3927.91,113719.49,51868.85,53994.81,7855.83,10.09,15.00,0.00
1233,16,4077.04,115358.02,52566.47,54637.49,8154.07,9.22,14.00,0.00
1234,16,4029.88,114039.67,52011.48,53968.43,8059.76,9.39,16.00,0.00
1235,16,4026.19,114566.52,52244.52,54269.61,8052.39,9.56,22.00,0.00
1236,16,4091.85,115000.85,52470.11,54347.04,8183.70,9.56,17.00,0.00
1237,16,4060.07,114913.86,52410.85,54382.88,8120.13,9.56,12.00,0.00
1238,16,4024.89,115202.74,52570.51,54582.45,8049.77,9.56,17.00,0.00
1239,16,3988.01,115866.25,52846.11,55045.12,7975.02,9.56,21.00,0.00
1240,16,4044.89,113393.99,51665.63,53638.58,8089.79,9.56,12.00,0.00
1241,16,4050.11,114613.06,52288.40,54224.45,8100.22,9.73,24.00,0.00
1242,16,4121.15,113846.09,51851.86,53750.93,8243.30,9.39,20.00,0.00
1243,16,4063.85,114690.81,52328.09,54235.02,8127.70,9.56,18.00,0.00
1244,16,4062.01,113266.27,51578.12,53564.13,8124.02,9.56,19.00,0.00
1245,16,4022.81,115624.58,52760.53,54818.43,8045.62,9.39,20.00,0.00
1246,16,3932.04,113415.11,51647.50,53903.53,7864.08,9.56,19.00,0.00
1247,16,4040.01,114493.20,52352.09,54061.09,8080.01,9.22,15.00,0.00
1248,16,3978.03,114694.85,52346.39,54392.40,7956.06,9.73,18.00,0.00
1249,16,3990.06,115114.83,52488.83,54645.87,7980.13,9.73,13.00,0.00
1250,16,4025.19,114928.40,52470.47,54407.56,8050.38,9.22,17.00,0.00
1251,16,4036.88,114329.66,52095.48,54160.42,8073.76,10.09,16.00,0.00
1252,16,4137.83,116609.29,53140.85,55192.77,8275.67,9.39,12.00,0.00
1253,16,3984.27,114646.82,52260.57,54417.71,7968.54,9.91,21.00,0.00
1254,16,4041.94,114921.23,52356.19,54481.16,8083.88,9.56,15.00,0.00
1255,16,4127.91,114834.44,52390.83,54187.79,8255.82,9.39,12.00,0.00
1256,16,4072.04,115044.01,52468.46,54431.48,8144.07,9.56,22.00,0.00
1257,16,4118.08,116820.35,53298.07,55287.11,8235.17,9.56,16.00,0.00
1258,16,4133.82,116762.94,53140.70,55353.60,8268.64,9.56,21.00,0.00
1259,16,4024.03,115062.98,52511.45,54503.46,8048.07,9.73,14.00,0.00
1260,16,4028.19,115560.43,52641.47,54862.58,8056.38,9.73,23.00,0.00
1261,16,4069.11,115228.09,52515.41,54574.46,8138.22,9.73,17.00,0.00
1262,16,4124.72,116091.12,52970.41,54871.28,8249.44,9.22,20.00,0.00
1263,16,4120.16,117187.66,53441.12,55506.21,8240.33,9.22,17.00,0.00
1264,16,4105.84,116798.32,53306.86,55279.78,8211.67,9.56,24.00,0.00
1265,16,4178.01,115756.14,52801.07,54599.07,8356.01,9.06,20.00,0.00
1266,16,4106.08,115786.15,52884.98,54689.02,8212.15,9.56,21.00,0.00
1267,16,4069.03,115332.74,52558.34,54636.35,8138.05,9.91,12.00,0.00
1268,16,4035.06,116266.84,53016.84,55179.87,8070.13,9.73,17.00,0.00
1269,16,4143.94,117339.19,53611.17,55441.15,8286.87,9.22,18.00,0.00
1270,16,4026.87,115578.39,52680.35,54843.29,8054.75,9.73,18.00,0.00
1271,16,4064.10,116419.98,53165.36,55126.41,8128.21,9.56,21.00,0.00
1272,16,4082.12,116105.37,52918.54,55022.60,8164.24,9.73,17.00,0.00
1273,16,4057.84,115877.49,52812.94,54949.86,8114.68,9.73,13.00,0.00
1274,16,4011.97,115927.15,52901.61,55000.60,8024.94,9.73,26.00,0.00
1275,16,4100.18,117390.08,53517.32,55672.41,8200.35,9.56,19.00,0.00
1276,16,4031.86,115177.13,52549.24,54565.17,8062.73,9.73,15.00,0.00
1277,16,4106.86,115484.94,52689.15,54581.08,8214.71,9.56,21.00,0.00
1278,16,4050.11,115838.18,52858.45,54879.51,8100.22,9.56,4.00,0.00
1279,16,4057.03,115264.84,52559.38,54591.40,8114.06,9.73,17.00,0.00
1280,16,3970.12,116433.41,53243.56,55249.62,7940.23,9.56,17.00,0.00
1281,16,4039.05,117282.36,53456.62,55747.65,8078.09,9.73,15.00,0.00
1282,16,4082.91,114913.53,52362.88,54384.83,8165.82,9.91,14.00,0.00
1283,16,4114.77,115920.61,52881.09,54809.98,8229.55,9.56,22.00,0.00
1284,16,4097.24,115776.92,52824.16,54758.27,8194.49,9.56,26.00,0.00
1285,16,3989.93,116050.96,52980.07,55091.03,7979.86,9.73,20.00,0.00
1286,16,4110.03,115541.97,52633.44,54689.46,8219.07,9.39,18.00,0.00
1287,16,4069.92,117656.71,53609.96,55905.91,8140.84,9.73,11.00,0.00
1288,16,3975.09,114481.48,52132.13,54399.18,7950.17,9.91,16.00,0.00
1289,16,4042.88,114584.66,52240.48,54258.42,8085.76,9.73,14.00,0.00
1290,16,3981.15,115478.23,52733.93,54782.01,7962.29,9.73,17.00,0.00
1291,16,4029.87,114127.28,52038.31,54029.24,8059.74,9.73,17.00,0.00
1292,16,4039.97,114451.22,52218.65,54153.63,8078.95,9.22,22.00,0.00
1293,16,4039.99,116156.81,52984.91,55090.91,8080.99,9.56,14.00,0.00
1294,16,4046.04,113731.14,51845.52,53793.54,8092.08,9.56,19.00,0.00
1295,16,4022.16,113607.61,51625.09,53938.19,8044.33,10.27,15.00,0.00
1296,16,3930.92,114175.62,52080.92,54232.87,7861.84,10.27,14.00,0.00
1297,16,3925.89,114369.70,52175.49,54342.43,7851.77,10.09,21.00,0.00
1298,16,3933.06,114118.65,52083.75,54168.78,7866.11,9.73,22.00,0.00
1299,16,3998.10,114334.96,52169.35,54169.40,7996.21,9.39,17.00,0.00
1300,16,4129.98,116501.52,53159.78,55082.77,8258.97,9.56,22.00,0.00
1301,16,4058.02,113824.55,51900.25,53808.26,8116.04,9.56,15.00,0.00
1302,16,3998.96,114235.89,52185.50,54051.48,7998.92,9.39,14.00,0.00
1303,16,4028.04,113519.23,51761.56,53701.58,8056.09,9.73,17.00,0.00
1304,16,4013.93,114301.99,52082.08,54192.05,8027.86,10.09,15.00,0.00
1305,16,4087.07,114374.06,52053.94,54145.97,8174.15,9.73,16.00,0.00
1306,16,4132.76,115650.15,52735.88,54648.76,8265.51,9.22,19.00,0.00
1307,16,3992.96,114229.72,52110.42,54133.39,7985.91,9.91,22.00,0.00
1308,16,4029.34,114674.62,52269.38,54346.56,8058.68,9.39,13.00,0.00
1309,16,3962.87,114514.36,52240.34,54348.27,7925.75,9.73,23.00,0.00
1310,16,4031.87,114476.17,52245.25,54167.19,8063.73,9.22,17.00,0.00
1311,16,4006.26,113988.30,52003.33,53973.46,8011.51,9.39,12.00,0.00
1312,16,4063.81,116267.61,53001.55,55137.45,8128.62,9.56,14.00,0.00
1313,16,4049.16,114380.41,52123.01,54160.09,8097.31,9.56,19.00,0.00
1314,16,4054.88,113968.63,51959.46,53898.41,8110.76,9.39,17.00,0.00
1315,16,4135.09,116945.43,53355.11,55319.15,8271.17,9.56,22.00,0.00
1316,16,4039.74,115250.46,52470.57,54701.42,8078.47,9.91,13.00,0.00
1317,16,4014.08,115714.38,52741.08,54945.13,8028.17,9.73,18.00,0.00
1318,16,4056.19,117188.47,53513.50,55562.59,8112.38,9.39,19.00,0.00
1319,16,4079.91,115704.46,52791.84,54753.80,8158.82,9.56,15.00,0.00
1320,16,4052.86,116222.06,53059.20,55056.13,8106.73,9.56,13.00,0.00
1321,16,4036.95,115716.70,52804.41,54839.38,8072.91,9.56,17.00,0.00
1322,16,4131.23,115622.42,52708.93,54650.03,8263.46,9.56,12.00,0.00
1323,16,4080.16,115269.55,52615.07,54494.15,8160.32,9.56,13.00,0.00
1324,16,4170.73,117273.54,53426.60,55504.47,8342.47,9.56,25.00,0.00
1325,16,4016.87,115422.36,52596.34,54793.27,8032.75,9.91,17.00,0.00
1326,16,4147.28,116240.81,53061.56,54884.69,8294.56,9.22,15.00,0.00
1327,16,4010.91,115406.30,52606.77,54777.72,8021.81,9.91,16.00,0.00
1328,16,4060.01,115874.27,52819.12,54936.13,8119.02,9.73,17.00,0.00
1329,16,4120.03,116941.98,53349.45,55351.46,8241.07,9.39,25.00,0.00
1330,16,4067.94,116182.38,53079.26,54968.23,8134.89,9.39,15.00,0.00
1331,16,4045.94,115711.33,52797.24,54822.21,8091.88,9.73,16.00,0.00
1332,16,3973.15,115270.24,52478.93,54844.02,7947.29,9.91,21.00,0.00
1333,16,4026.89,116290.78,53166.53,55070.48,8053.78,9.56,13.00,0.00
1334,16,4123.00,115501.91,52694.96,54560.96,8245.99,9.56,19.00,0.00
1335,16,4115.97,117184.17,53406.62,55545.61,8231.94,9.56,16.00,0.00
1336,16,4054.00,115704.91,52825.96,54770.96,8107.99,9.56,18.00,0.00
1337,16,4019.98,116068.44,53036.74,54991.73,8039.96,9.56,17.00,0.00
1338,16,3960.16,116059.74,53005.17,55134.25,7920.32,9.39,21.00,0.00
1339,16,4038.81,115083.62,52445.55,54562.45,8075.62,9.91,18.00,0.00
1340,16,4059.08,115394.34,52735.07,54540.10,8119.16,9.56,17.00,0.00
1341,16,4166.12,117052.36,53273.53,55445.59,8333.24,9.56,19.00,0.00
1342,16,4116.98,116324.46,53147.76,54942.75,8233.96,9.39,14.00,0.00
1343,16,4019.05,116314.37,53134.63,55141.65,8038.09,9.56,19.00,0.00
1344,16,4063.87,116010.29,52933.31,54950.24,8126.74,9.73,25.00,0.00
1345,16,4061.09,115760.54,52769.16,54868.20,8123.18,9.73,21.00,0.00
1346,16,4077.87,115611.45,52737.38,54718.32,8155.75,9.73,15.00,0.00
1347,16,4153.00,117768.11,53695.05,55767.05,8306.01,9.39,24.00,0.00
1348,16,4089.84,116383.58,53128.98,55074.91,8179.69,9.39,18.00,0.00
1349,16,3909.13,114334.81,52216.74,54299.81,7818.26,10.09,17.00,0.00
1350,16,3952.06,114514.84,52253.84,54356.87,7904.13,9.91,21.00,0.00
1351,16,4044.94,114518.32,52338.23,54091.21,8088.88,9.22,29.00,0.00
1352,16,4031.03,113810.93,51904.43,53843.44,8063.07,9.56,19.00,0.00
1353,16,4139.16,116136.59,53038.10,54820.17,8278.33,9.22,16.00,0.00
1354,16,3992.73,114069.34,52062.50,54021.37,7985.46,9.56,20.00,0.00
1355,16,4086.11,114716.07,52348.40,54196.45,8171.22,9.39,21.00,0.00
1356,16,4135.14,114919.76,52429.72,54218.78,8271.27,9.22,15.00,0.00
1357,16,4021.84,114355.44,52167.92,54143.84,8043.68,9.91,14.00,0.00
1358,16,4046.04,114528.12,52271.51,54164.53,8092.08,9.39,13.00,0.00
1359,16,4051.13,116314.86,53115.76,55097.83,8101.27,9.39,25.00,0.00
1360,16,4077.02,113903.45,51990.20,53758.21,8155.03,9.39,12.00,0.00
1361,16,4055.77,114481.61,52281.08,54088.98,8111.55,9.39,29.00,0.00
1362,16,4020.15,114320.40,52165.01,54115.08,8040.31,9.39,11.00,0.00
1363,16,4056.92,113786.80,51986.99,53686.96,8112.84,9.39,17.00,0.00
1364,16,4006.00,113931.90,51962.95,53955.95,8012.99,10.09,15.00,0.00
1365,16,4131.04,115664.12,52826.51,54575.53,8262.08,9.22,19.00,0.00
1366,16,3961.93,114004.12,52106.14,53974.11,7923.87,9.39,17.00,0.00
1367,16,4021.15,114225.37,52030.99,54153.07,8041.31,9.73,22.00,0.00
1368,16,4006.98,113934.57,51861.80,54057.79,8014.97,10.09,17.00,0.00
1369,16,4063.76,115315.07,52596.84,54590.72,8127.51,9.39,15.00,0.00
1370,16,4024.96,114894.87,52459.49,54385.47,8049.92,9.39,12.00,0.00
1371,16,4054.16,115988.44,52872.02,55009.10,8107.31,9.39,13.00,0.00
1372,16,4050.13,114464.63,52208.65,54154.72,8101.26,9.91,15.00,0.00
1373,16,4051.84,116763.40,53393.89,55265.82,8103.68,9.22,18.00,0.00
1374,16,4102.03,115683.81,52811.37,54668.38,8204.06,9.39,8.00,0.00
1375,16,4043.02,115009.68,52466.31,54457.32,8086.05,9.73,16.00,0.00
1376,16,4031.99,115652.73,52747.88,54841.87,8062.98,9.91,15.00,0.00
1377,16,4019.11,115695.23,52814.48,54841.53,8039.22,9.73,20.00,0.00
1378,16,4147.98,117567.55,53654.80,55617.79,8294.97,9.39,17.00,0.00
1379,16,4048.00,115923.99,52863.99,54962.99,8097.00,9.56,22.00,0.00
1380,16,4118.78,115560.70,52663.13,54660.02,8237.55,9.73,12.00,0.00
1381,16,3985.25,115329.28,52682.32,54677.45,7969.50,9.73,15.00,0.00
1382,16,4060.91,115369.40,52597.82,54648.77,8122.82,9.56,11.00,0.00
1383,16,4011.03,116018.77,52942.35,55054.36,8022.05,9.56,18.00,0.00
1384,16,4255.74,117464.96,53569.79,55383.68,8511.49,9.06,16.00,0.00
1385,16,4077.25,115869.20,52828.28,54885.41,8155.51,9.56,18.00,0.00
1386,16,4155.99,115883.61,52781.82,54791.82,8309.97,9.56,19.00,0.00
1387,16,4105.91,115848.48,52842.85,54792.81,8212.82,9.39,19.00,0.00
1388,16,4142.92,116016.73,52946.96,54784.93,8284.84,9.22,22.00,0.00
1389,16,4103.03,118063.84,53908.39,55949.40,8206.06,9.39,19.00,0.00
1390,16,4023.04,116638.12,53323.51,55267.53,8047.08,9.56,15.00,0.00
1391,16,4094.09,115467.42,52536.10,54743.15,8188.17,9.91,25.00,0.00
1392,16,4035.09,115277.66,52577.21,54630.26,8070.19,9.73,11.00,0.00
1393,16,4056.87,115349.22,52592.28,54644.21,8112.73,9.73,14.00,0.00
1394,16,4088.85,116410.73,53074.05,55157.97,8178.70,9.73,22.00,0.00
1395,16,4042.32,115810.11,52838.16,54887.32,8084.64,9.39,19.00,0.00
1396,16,4123.84,117409.34,53496.88,55665.79,8246.67,9.56,9.00,0.00
1397,16,4058.05,115798.55,52882.71,54798.73,8117.11,9.56,15.00,0.00
1398,16,4035.83,115579.27,52747.84,54759.76,8071.67,9.73,16.00,0.00
1399,16,4171.96,115759.88,52783.49,54632.47,8343.92,9.39,15.00,0.00
1400,16,4154.07,116128.06,52971.94,54847.97,8308.15,9.39,16.00,0.00
1401,16,4136.20,117705.59,53738.55,55694.64,8272.39,9.22,13.00,0.00
1402,16,4084.96,115554.95,52614.52,54770.50,8169.93,9.73,22.00,0.00
1403,16,3978.07,115803.94,52791.89,55055.92,7956.13,9.91,13.00,0.00
1404,16,4057.76,115708.11,52760.86,54831.74,8115.52,9.56,16.00,0.00
1405,16,4037.09,116223.53,53085.16,55065.20,8073.18,9.56,20.00,0.00
1406,16,4096.01,115435.41,52669.19,54573.19,8193.03,9.56,19.00,0.00
1407,16,4132.12,116992.28,53327.50,55400.55,8264.23,9.22,22.00,0.00
1408,16,4042.04,114614.16,52374.53,54156.55,8083.08,9.73,22.00,0.00
1409,16,4030.85,115021.77,52426.07,54533.00,8062.70,9.91,16.00,0.00
1410,16,4100.16,115077.62,52448.10,54429.18,8200.33,9.73,19.00,0.00
1411,16,3915.81,114468.49,52167.49,54469.38,7831.62,10.27,15.00,0.00
1412,16,4102.90,115040.25,52661.74,54172.71,8205.80,9.06,22.00,0.00
1413,16,4049.06,116130.81,53037.83,54994.86,8098.13,9.22,19.00,0.00
1414,16,4029.01,114255.26,52086.12,54111.13,8058.02,9.91,18.00,0.00
1415,16,3986.99,114611.66,52334.84,54302.84,7973.98,9.39,26.00,0.00
1416,16,3983.07,114169.90,52076.87,54126.90,7966.13,9.73,10.00,0.00
1417,16,4037.97,114377.12,52231.60,54069.59,8075.94,9.39,24.00,0.00
1418,16,4040.15,114106.28,52029.95,53997.03,8079.30,9.39,18.00,0.00
1419,16,4012.87,113793.26,51864.30,53902.23,8026.74,10.09,17.00,0.00
1420,16,4093.87,116247.37,53042.34,55017.28,8187.74,9.39,8.00,0.00
1421,16,4030.25,114815.24,52417.31,54337.43,8060.51,9.56,24.00,0.00
1422,16,3985.96,114512.77,52274.44,54267.42,7970.91,9.56,14.00,0.00
1423,16,4077.92,114001.72,52007.96,53836.92,8156.84,9.39,23.00,0.00
1424,16,4066.11,113793.11,51832.42,53829.47,8131.22,9.56,12.00,0.00
1425,16,4000.72,114643.99,52363.34,54279.21,8001.44,9.73,21.00,0.00
1426,16,4065.04,116561.15,53126.52,55304.55,8130.08,9.39,15.00,0.00
1427,16,4021.11,115649.26,52767.49,54839.54,8042.23,9.56,21.00,0.00
1428,16,4095.02,114887.56,52377.25,54319.26,8191.04,9.39,21.00,0.00
1429,16,4005.12,114226.32,52130.51,54085.57,8010.23,9.56,23.00,0.00
1430,16,4010.99,114469.85,52153.93,54293.93,8021.99,9.73,27.00,0.00
1431,16,4021.96,114504.98,52256.53,54205.51,8042.93,9.39,17.00,0.00
1432,16,4083.94,115896.31,52729.23,54998.20,8168.88,9.73,9.00,0.00
1433,16,4018.97,114376.04,52098.56,54240.55,8036.93,9.73,16.00,0.00
1434,16,4023.18,114548.11,52226.33,54274.42,8047.36,9.56,23.00,0.00
1435,16,4088.00,115067.97,52558.99,54332.99,8176.00,9.22,20.00,0.00
1436,16,4169.83,116909.12,53280.78,55288.69,8339.65,9.39,21.00,0.00
1437,16,4175.00,116150.08,53024.04,54776.04,8350.01,9.22,23.00,0.00
1438,16,4155.14,117838.88,53731.77,55796.84,8310.27,9.39,22.00,0.00
1439,16,4005.96,115457.93,52612.51,54833.49,8011.93,10.09,19.00,0.00
1440,16,4036.86,115403.94,52582.15,54749.07,8072.72,9.73,23.00,0.00
1441,16,4062.85,115640.86,52825.11,54689.04,8126.71,9.39,26.00,0.00
1442,16,4017.14,116229.16,53070.90,55123.97,8034.29,9.73,16.00,0.00
1443,16,4113.13,115795.69,52915.69,54653.74,8226.26,9.22,17.00,0.00
1444,16,4109.87,117401.38,53591.35,55590.29,8219.75,9.39,22.00,0.00
1445,16,4230.98,115679.38,52695.72,54521.71,8461.95,9.39,20.00,0.00
1446,16,4046.18,115934.26,52885.40,54957.49,8091.37,9.56,12.00,0.00
1447,16,4091.93,115892.13,52817.15,54890.11,8184.87,9.73,19.00,0.00
1448,16,4092.91,116043.31,52914.77,54942.73,8185.81,9.73,24.00,0.00
1449,16,4104.11,116141.02,52955.38,54977.43,8208.21,9.73,19.00,0.00
1450,16,4155.01,117055.23,53473.11,55271.11,8311.02,9.22,21.00,0.00
1451,16,4143.74,115101.67,52555.65,54259.54,8286.47,9.39,15.00,0.00
1452,16,4126.99,115556.67,52589.85,54712.84,8253.98,9.73,22.00,0.00
1453,16,4061.16,116157.54,52976.07,55059.15,8122.32,9.73,15.00,0.00
1454,16,4037.27,115900.82,52824.57,55001.71,8074.55,9.73,18.00,0.00
1455,16,4072.71,115324.79,52628.25,54552.11,8144.42,9.39,13.00,0.00
1456,16,4111.14,117696.02,53698.84,55773.91,8223.28,9.56,24.00,0.00
1457,16,4147.99,115635.60,52566.82,54772.81,8295.97,9.91,18.00,0.00
1458,16,4014.04,116196.08,53015.49,55153.51,8027.07,9.56,17.00,0.00
1459,16,4110.96,115941.88,52893.49,54825.47,8222.92,9.56,23.00,0.00
1460,16,4084.03,115043.96,52447.44,54428.46,8168.07,9.73,17.00,0.00
1461,16,3983.00,115403.10,52568.05,54869.05,7966.01,10.09,24.00,0.00
1462,16,4009.11,116476.32,53059.51,55398.58,8018.23,9.91,20.00,0.00
1463,16,4078.90,116859.19,53414.72,55286.67,8157.80,9.56,14.00,0.00
1464,16,4032.86,115524.11,52656.23,54802.15,8065.73,9.91,16.00,0.00
1465,16,4122.13,116090.56,52977.63,54868.68,8244.25,9.39,18.00,0.00
1466,16,4012.87,115400.39,52585.35,54789.29,8025.75,9.91,16.00,0.00
1467,16,4077.90,115919.28,52914.76,54849.71,8154.81,9.56,15.00,0.00
1468,16,3988.12,115650.43,52779.57,54894.63,7976.24,9.73,25.00,0.00
1469,16,4048.08,116385.31,53042.05,55247.10,8096.16,9.73,21.00,0.00
1470,16,4019.95,114742.44,52351.29,54350.26,8040.89,9.39,19.00,0.00
1471,16,4065.94,113848.43,51903.28,53813.26,8131.89,9.73,18.00,0.00
1472,16,4083.96,114010.81,52069.46,53773.44,8167.91,9.39,16.00,0.00
1473,16,4040.03,114182.89,52135.41,53967.42,8080.06,9.39,13.00,0.00
1474,16,3986.07,113577.96,51843.89,53761.93,7972.14,9.73,10.00,0.00
1475,16,3999.85,115523.66,52729.02,54794.94,7999.70,9.56,22.00,0.00
1476,16,4051.10,115124.95,52537.35,54486.40,8101.21,9.22,18.00,0.00
1477,16,4084.13,115273.60,52632.64,54471.70,8169.26,9.39,15.00,0.00
1478,16,4053.74,114889.53,52406.59,54375.46,8107.47,9.56,11.00,0.00
1479,16,3992.12,113536.33,51846.52,53706.58,7983.23,9.56,16.00,0.00
1480,16,4020.05,113732.53,51900.70,53790.72,8041.11,9.39,13.00,0.00
1481,16,4046.81,115869.48,52823.48,54952.38,8093.61,9.56,14.00,0.00
1482,16,4046.10,114261.93,52134.34,54035.39,8092.21,9.56,19.00,0.00
1483,16,3991.13,113700.59,51799.64,53918.70,7982.25,10.09,18.00,0.00
1484,16,3981.88,113951.58,51960.44,54028.38,7962.76,10.09,12.00,0.00
1485,16,4018.03,114805.97,52423.44,54346.46,8036.07,9.56,21.00,0.00
1486,16,3938.96,113533.99,51934.54,53720.52,7878.93,9.39,10.00,0.00
1487,16,3962.22,114366.40,52313.93,54129.03,7923.44,9.39,23.00,0.00
1488,16,4047.00,116370.93,53092.97,55183.97,8094.00,9.39,20.00,0.00
1489,16,4031.81,115079.55,52546.51,54468.42,8064.62,9.39,15.00,0.00
1490,16,4057.18,114840.99,52349.28,54377.36,8114.35,9.56,18.00,0.00
1491,16,4039.87,114741.31,52261.32,54401.25,8078.74,9.73,17.00,0.00
1492,16,3979.93,114409.02,52177.10,54271.06,7960.86,9.73,11.00,0.00
1493,16,4126.29,114670.05,52272.67,54144.80,8252.58,9.56,21.00,0.00
1494,16,4094.90,114875.14,52468.69,54216.65,8189.80,9.39,25.00,0.00
1495,16,4153.00,116501.93,53192.97,55002.97,8305.99,9.22,20.00,0.00
1496,16,4037.85,115249.72,52541.05,54632.97,8075.70,9.56,14.00,0.00
1497,16,4035.99,113884.69,51976.86,53835.85,8071.98,9.73,24.00,0.00
1498,16,3966.93,114351.06,52127.12,54290.08,7933.87,10.09,26.00,0.00
1499,16,4018.96,114232.72,52095.42,54099.39,8037.91,9.73,19.00,0.00
1500,16,4032.19,116261.37,53023.45,55173.55,8064.37,9.91,24.00,0.00
1501,16,4067.11,115723.07,52823.40,54765.45,8134.22,9.39,19.00,0.00
1502,16,4172.99,117492.65,53578.84,55567.83,8345.97,9.39,22.00,0.00
1503,16,4137.95,115315.63,52586.38,54456.35,8272.90,9.39,21.00,0.00
1504,16,4105.90,115765.08,52778.67,54771.62,8214.79,9.56,16.00,0.00
1505,16,4096.92,115451.78,52668.99,54588.95,8193.84,9.39,13.00,0.00
1506,16,4118.19,115630.33,52860.44,54533.51,8236.38,9.22,20.00,0.00
1507,16,4026.89,115634.91,52778.59,54802.54,8053.79,9.73,24.00,0.00
1508,16,4191.98,117678.50,53724.77,55570.77,8382.96,9.22,14.00,0.00
1509,16,4075.98,116166.47,53057.76,54955.75,8152.96,9.56,16.00,0.00
1510,16,4064.04,115910.25,52831.57,54950.59,8128.09,9.73,13.00,0.00
1511,16,4079.05,115349.40,52564.64,54626.66,8158.10,9.73,17.00,0.00
1512,16,4057.95,115918.55,52831.34,54971.31,8115.90,9.56,16.00,0.00
1513,16,4001.09,115580.50,52714.14,54864.18,8002.17,9.73,11.00,0.00
1514,16,4107.89,115883.81,52953.54,54714.49,8215.77,9.22,27.00,0.00
1515,16,4170.07,117412.07,53622.94,55448.98,8340.15,9.22,13.00,0.00
1516,16,4047.01,115659.34,52774.16,54791.16,8094.02,9.56,8.00,0.00
1517,16,4048.99,115084.73,52509.88,54476.87,8097.98,9.73,20.00,0.00
1518,16,4121.91,115902.45,52862.84,54795.79,8243.82,9.56,19.00,0.00
1519,16,4124.14,115353.79,52517.73,54587.79,8248.27,9.91,21.00,0.00
1520,16,3958.04,115369.05,52591.48,54861.50,7916.07,9.91,9.00,0.00
1521,16,4094.87,115443.43,52656.37,54598.31,8188.75,9.39,19.00,0.00
1522,16,4119.01,117012.36,53420.16,55353.17,8239.03,9.39,12.00,0.00
1523,16,4134.06,115579.54,52696.70,54614.73,8268.11,9.56,19.00,0.00
1524,16,4013.88,116142.49,52909.40,55205.33,8027.76,9.91,13.00,0.00
1525,16,4088.15,115992.32,52949.97,54866.04,8176.30,9.39,19.00,0.00
1526,16,4065.86,115903.96,52868.16,54905.08,8130.72,9.56,22.00,0.00
1527,16,4091.98,115369.56,52578.80,54605.79,8184.97,9.73,20.00,0.00
1528,16,4080.28,116929.96,53239.63,55529.78,8160.56,9.73,17.00,0.00
1529,16,3970.87,114911.27,52374.30,54595.23,7941.74,10.09,10.00,0.00
1530,16,4070.73,114421.52,52247.58,54032.47,8141.47,9.39,20.00,0.00
1531,16,4007.37,114228.49,52166.79,54046.96,8014.74,9.39,14.00,0.00
1532,16,3984.79,114678.98,52370.25,54340.15,7968.58,9.56,23.00,0.00
1533,16,3937.98,114476.55,52290.79,54308.79,7876.97,9.56,23.00,0.00
1534,16,4080.91,113726.54,51888.88,53675.84,8161.82,9.22,19.00,0.00
1535,16,3965.22,113899.30,51921.87,54046.99,7930.44,10.09,23.00,0.00
1536,16,4019.97,115511.02,52644.55,54826.53,8039.93,9.22,15.00,0.00
1537,16,3965.97,113884.18,51919.62,54032.61,7931.94,10.09,11.00,0.00
1538,16,3984.94,114004.35,51966.25,54068.22,7969.88,10.09,9.00,0.00
1539,16,4094.00,115661.10,52701.05,54772.05,8188.01,9.39,12.00,0.00
1540,16,4033.03,113901.99,51950.45,53885.47,8066.07,9.73,18.00,0.00
1541,16,3927.93,114471.84,52182.02,54435.97,7853.85,9.91,16.00,0.00
1542,16,4029.04,113492.24,51748.56,53683.59,8060.09,9.22,16.00,0.00
