time,threads,tps,qps,r,w,o,lat,err,reconn
3156,16,4326.01,124502.37,56842.17,59008.18,8652.03,8.28,18.00,0.00
3157,16,4386.99,124477.73,56743.88,58958.87,8774.98,9.39,17.00,0.00
3158,16,4290.03,123931.86,56497.39,58854.41,8580.06,10.09,14.00,0.00
3159,16,4441.97,127230.11,58145.59,60201.58,8882.94,7.98,24.00,0.00
3160,16,4419.02,126832.57,57820.26,60173.27,8839.04,8.58,17.00,0.00
3161,16,4361.95,126135.68,57748.40,59663.38,8723.91,7.98,25.00,0.00
3162,16,4514.03,126668.73,57685.33,59955.35,9028.05,8.28,24.00,0.00
3163,16,4486.99,127362.62,58119.83,60268.82,8973.97,7.70,18.00,0.00
3164,16,4359.03,124981.96,56995.44,59268.45,8718.07,9.73,21.00,0.00
3165,16,4451.00,126296.07,57644.03,59750.03,8902.01,7.84,24.00,0.00
3166,16,4398.98,125406.34,57213.70,59394.69,8797.95,8.43,30.00,0.00
3167,16,4590.02,127873.53,58271.24,60423.25,9179.04,7.70,20.00,0.00
3168,16,4511.97,127859.07,58401.57,60432.56,9024.93,7.84,24.00,0.00
3169,16,4450.03,124814.98,56961.45,58953.46,8900.07,8.74,10.00,0.00
3170,16,4428.96,126479.93,57670.51,59951.49,8857.93,9.39,22.00,0.00
3171,16,4501.05,128441.43,58678.65,60760.68,9002.10,7.84,18.00,0.00
3172,16,4330.96,124844.81,56923.46,59259.44,8661.92,9.91,20.00,0.00
3173,16,4513.03,129191.82,58859.37,61306.39,9026.06,9.39,14.00,0.00
3174,16,4591.00,128076.94,58364.97,60529.97,9182.00,7.70,25.00,0.00
3175,16,4628.97,130522.09,59598.58,61666.57,9256.94,7.56,19.00,0.00
3176,16,4635.99,130054.67,59330.85,61450.85,9272.98,7.84,15.00,0.00
3177,16,4543.03,127914.89,58348.41,60480.42,9086.06,9.22,17.00,0.00
3178,16,4543.00,129068.89,58734.95,61247.95,9085.99,9.73,13.00,0.00
3179,16,4523.00,129709.89,59101.95,61561.95,9045.99,9.56,16.00,0.00
3180,16,4521.00,128394.04,58564.02,60788.02,9042.00,7.98,18.00,0.00
3181,16,4656.01,130185.37,59345.17,61528.17,9312.03,7.56,10.00,0.00
3182,16,4619.91,130603.51,59631.86,61731.82,9239.82,7.84,23.00,0.00
3183,16,4500.07,126997.95,57801.89,60195.92,9000.14,9.73,18.00,0.00
3184,16,4629.97,131398.23,59999.65,62138.64,9259.95,7.56,20.00,0.00
3185,16,4558.99,128390.73,58558.88,60713.87,9117.98,8.28,21.00,0.00
3186,16,4513.05,127959.35,58249.61,60683.64,9026.10,9.73,17.00,0.00
3187,16,4531.97,130058.25,59299.66,61694.65,9063.95,8.74,24.00,0.00
3188,16,4694.04,130873.20,59714.55,61770.57,9388.09,7.56,21.00,0.00
3189,16,4452.01,128124.39,58563.18,60657.19,8904.03,7.98,21.00,0.00
3190,16,4558.97,129216.15,58973.61,61124.60,9117.94,7.84,26.00,0.00
3191,16,4472.01,127864.38,58306.17,60614.18,8944.03,8.13,21.00,0.00
3192,16,4499.98,127744.49,58314.77,60430.76,8998.96,8.13,20.00,0.00
3193,16,4531.00,125281.94,57129.97,59088.97,9063.00,8.13,16.00,0.00
3194,16,4457.00,125386.94,57082.97,59389.97,8914.00,9.91,20.00,0.00
3195,16,4479.00,128239.03,58596.02,60685.02,8958.00,7.84,19.00,0.00
3196,16,4399.03,124715.73,56976.33,58941.34,8798.05,9.39,24.00,0.00
3197,16,4367.99,128253.78,58606.90,60911.89,8734.98,8.28,16.00,0.00
3198,16,4491.96,128959.96,58807.53,61167.51,8984.93,7.84,21.00,0.00
3199,16,4446.05,125822.34,57428.61,59501.63,8892.09,8.28,22.00,0.00
3200,16,4536.98,128555.48,58554.76,60927.75,9072.96,7.84,19.00,0.00
3201,16,4568.01,128786.29,58913.13,60736.14,9137.02,7.56,17.00,0.00
3202,16,4606.00,130230.02,59444.01,61574.01,9212.00,7.56,22.00,0.00
3203,16,4650.97,131124.03,59913.55,61909.54,9300.93,7.43,18.00,0.00
3204,16,4612.04,130663.00,59553.46,61884.47,9225.07,9.22,15.00,0.00
3205,16,4630.97,131149.21,59861.64,62025.63,9261.94,7.56,14.00,0.00
3206,16,4477.03,128440.92,58678.42,60808.43,8954.06,8.43,15.00,0.00
3207,16,4583.96,130609.94,59508.52,61933.50,9167.93,7.70,21.00,0.00
3208,16,4598.01,131307.36,60030.16,62081.17,9196.03,7.56,24.00,0.00
3209,16,4539.02,130390.67,59382.30,61930.32,9078.05,9.39,21.00,0.00
3210,16,4608.96,129022.80,58911.45,60893.43,9217.91,7.56,19.00,0.00
3211,16,4659.01,131221.16,59944.08,61959.08,9318.01,7.43,25.00,0.00
3212,16,4696.00,131440.87,60019.94,62029.94,9390.99,7.43,21.00,0.00
3213,16,4625.00,131138.12,59772.06,62115.06,9251.01,7.70,18.00,0.00
3214,16,4423.00,127857.90,58310.95,60700.95,8845.99,9.73,16.00,0.00
3215,16,4564.00,131014.90,59740.95,62145.95,9127.99,9.06,22.00,0.00
3216,16,4469.00,129741.97,59331.98,61471.98,8938.00,9.22,17.00,0.00
3217,16,4448.00,128571.09,58632.04,61043.04,8896.01,9.39,15.00,0.00
3218,16,4580.98,131360.30,59995.68,62202.67,9161.95,7.70,20.00,0.00
3219,16,4543.79,131027.89,59794.21,62146.10,9087.58,7.70,17.00,0.00
3220,16,4567.24,130639.84,59482.12,62023.25,9134.48,9.39,18.00,0.00
3221,16,4393.01,128174.19,58478.09,60910.09,8786.01,9.73,20.00,0.00
3222,16,4582.04,130878.17,59752.54,61961.56,9164.08,7.56,26.00,0.00
3223,16,4611.99,131009.69,59724.86,62060.85,9223.98,7.70,23.00,0.00
3224,16,4676.48,131947.28,60222.28,62372.04,9352.96,7.43,19.00,0.00
3225,16,4548.47,128719.20,58644.01,60978.25,9096.93,9.06,18.00,0.00
3226,16,4602.99,131843.60,60103.82,62533.81,9205.97,7.70,18.00,0.00
3227,16,4634.03,131585.92,60083.42,62234.43,9268.06,7.56,24.00,0.00
3228,16,4556.02,129178.46,58954.21,61113.22,9111.03,7.84,16.00,0.00
3229,16,4629.01,132239.17,60300.08,62680.08,9259.01,7.56,19.00,0.00
3230,16,4612.00,131208.87,59863.94,62120.94,9223.99,7.70,22.00,0.00
3231,16,4615.00,130444.94,59518.97,61695.97,9230.00,7.70,18.00,0.00
3232,16,4445.95,127466.66,58111.39,60463.36,8891.91,9.73,24.00,0.00
3233,16,4567.00,130878.95,59713.98,62031.98,9133.00,7.98,15.00,0.00
3234,16,4606.05,130848.55,59725.71,61909.73,9213.11,7.56,15.00,0.00
3235,16,4525.96,129489.72,59045.41,61393.39,9050.91,9.39,19.00,0.00
3236,16,4637.04,131435.07,59965.49,62194.50,9275.08,7.56,23.00,0.00
3237,16,4552.96,131598.90,60120.50,62372.48,9105.92,8.58,20.00,0.00
3238,16,4691.01,130781.36,59603.16,61796.17,9382.03,7.56,24.00,0.00
3239,16,4583.05,132598.40,60519.64,62912.66,9166.10,7.43,29.00,0.00
3240,16,4523.94,129564.35,59143.25,61373.22,9047.89,9.22,23.00,0.00
3241,16,4602.00,131653.05,60036.02,62413.02,9204.00,7.70,25.00,0.00
3242,16,4636.02,130980.52,59682.24,62026.25,9272.04,7.70,25.00,0.00
3243,16,4556.02,128722.59,58748.27,60862.28,9112.04,9.39,23.00,0.00
3244,16,4689.71,130166.20,59294.69,61492.09,9379.42,7.56,20.99,0.00
3245,16,4705.30,131829.45,60091.62,62327.23,9410.60,7.56,22.01,0.00
3246,16,4610.95,131869.69,60231.40,62416.38,9221.91,7.70,26.00,0.00
3247,16,4619.01,129595.21,59087.10,61270.10,9238.02,8.74,14.00,0.00
3248,16,4641.99,128892.74,58710.88,60897.88,9283.98,7.70,16.00,0.00
3249,16,4589.05,129747.40,59116.64,61452.66,9178.10,7.98,21.00,0.00
3250,16,4561.98,128529.54,58637.79,60767.78,9123.97,7.84,12.00,0.00
3251,16,4484.02,127595.45,58157.21,60471.21,8967.03,9.56,18.00,0.00
3252,16,4404.99,125716.78,57378.90,59526.90,8810.98,9.39,17.00,0.00
3253,16,4522.97,128346.27,58581.67,60718.66,9045.95,7.98,19.00,0.00
3254,16,4500.03,127601.85,58215.39,60386.40,9000.06,8.43,19.00,0.00
3255,16,4503.66,128894.31,58857.58,61029.41,9007.32,7.84,25.00,0.00
3256,16,4366.30,125403.51,57152.88,59518.04,8732.59,9.56,11.00,0.00
3257,16,4468.01,127362.21,58118.10,60308.10,8936.01,8.43,11.00,0.00
3258,16,4508.03,128768.73,58645.33,61107.35,9016.05,9.56,14.00,0.00
3259,16,4440.98,127184.34,58025.70,60277.69,8880.95,7.84,18.00,0.00
3260,16,4479.00,128243.88,58480.95,60803.94,8958.99,8.43,22.00,0.00
3261,16,4535.86,128690.63,58785.21,60834.70,9070.72,7.70,19.00,0.00
3262,16,4495.14,128118.57,58483.87,60644.42,8990.29,8.13,20.01,0.00
3263,16,4411.02,126438.53,57733.24,59882.25,8823.04,9.39,17.00,0.00
3264,16,4580.00,129643.04,59159.02,61324.02,9160.00,7.84,22.00,0.00
3265,16,4597.96,128999.97,58860.53,60943.51,9195.93,7.70,18.00,0.00
3266,16,4582.02,128380.43,58718.20,60498.20,9164.03,7.84,20.00,0.00
3267,16,4650.97,129312.29,58974.67,61035.66,9301.95,7.70,21.00,0.00
3268,16,4515.05,126075.43,57378.65,59666.68,9030.10,9.39,19.00,0.00
3269,16,4443.96,128067.87,58428.49,60751.46,8887.92,8.43,23.00,0.00
3270,16,4558.99,127963.71,58344.87,60500.86,9117.98,8.28,14.00,0.00
3271,16,4335.04,126193.31,57667.60,59855.62,8670.09,8.28,21.00,0.00
3272,16,4531.99,127385.72,58137.87,60183.87,9063.98,8.74,20.00,0.00
3273,16,4514.00,128241.13,58494.06,60719.06,9028.01,7.98,17.00,0.00
3274,16,4519.96,129067.83,58927.47,61100.45,9039.92,7.84,22.00,0.00
3275,16,4502.03,126311.73,57462.33,59845.35,9004.05,9.73,18.00,0.00
3276,16,4496.01,128790.37,58777.17,61021.18,8992.03,9.22,22.00,0.00
3277,16,4537.00,128661.97,58680.99,60906.99,9074.00,8.13,23.00,0.00
3278,16,4436.98,127702.49,58290.77,60537.76,8873.96,9.56,18.00,0.00
3279,16,4440.02,126589.52,57739.24,59970.25,8880.04,9.56,16.00,0.00
3280,16,4507.99,128555.59,58559.82,60979.81,9015.97,9.56,16.00,0.00
3281,16,4675.95,131260.47,59830.30,62078.28,9351.89,7.84,17.00,0.00
3282,16,4636.04,132446.20,60473.55,62700.57,9272.08,7.43,17.00,0.00
3283,16,4601.00,128593.02,58633.01,60758.01,9202.00,9.39,19.00,0.00
3284,16,4628.02,131029.45,59758.21,62016.21,9255.03,7.84,19.00,0.00
3285,16,4711.99,131805.62,60133.83,62246.82,9424.97,7.70,15.00,0.00
3286,16,4525.02,131218.55,59832.25,62336.26,9050.04,9.56,19.00,0.00
3287,16,4595.98,129618.38,59142.72,61283.71,9191.96,9.56,30.00,0.00
3288,16,4618.02,131754.43,60135.20,62383.20,9236.03,7.70,17.00,0.00
3289,16,4621.98,131268.55,59868.80,62156.79,9242.97,9.39,21.00,0.00
3290,16,4613.98,132346.44,60440.74,62676.74,9228.96,7.43,20.00,0.00
3291,16,4463.04,129053.22,58897.56,61229.58,8926.08,9.56,17.00,0.00
3292,16,4597.97,131308.28,59844.67,62267.66,9195.95,8.90,27.00,0.00
3293,16,4585.00,131597.90,60034.95,62393.95,9168.99,7.70,18.00,0.00
3294,16,4609.01,132024.37,60276.17,62529.18,9219.03,7.70,28.00,0.00
3295,16,4564.00,130325.89,59569.95,61627.95,9127.99,7.56,15.00,0.00
3296,16,4613.98,131954.54,60181.79,62545.78,9226.97,8.28,26.00,0.00
3297,16,4592.01,131159.35,59736.16,62238.17,9185.02,8.58,23.00,0.00
3298,16,4592.99,132488.57,60506.80,62795.80,9185.97,7.56,24.00,0.00
3299,16,4511.05,129414.33,59133.61,61258.63,9022.09,8.28,25.00,0.00
3300,16,4592.00,130862.87,59610.94,62067.94,9183.99,9.39,18.00,0.00
3301,16,4672.96,131780.78,60072.44,62362.42,9345.91,7.70,12.00,0.00
3302,16,4647.00,131665.04,60079.02,62292.02,9294.00,7.70,21.00,0.00
3303,16,4719.01,131366.36,59887.16,62041.17,9438.03,7.70,25.00,0.00
3304,16,4501.03,129597.72,59147.33,61448.34,9002.05,9.56,17.00,0.00
3305,16,4580.61,131471.70,60007.84,62302.65,9161.21,7.84,17.00,0.00
3306,16,4568.38,131490.89,59958.96,62395.17,9136.76,9.22,29.00,0.00
3307,16,4620.01,131747.19,60072.09,62435.09,9240.01,7.56,23.00,0.00
3308,16,4564.01,127612.31,58182.14,60302.15,9128.02,9.56,20.00,0.00
3309,16,4601.01,130812.15,59661.07,61949.07,9202.01,7.84,18.00,0.00
3310,16,4564.01,129385.32,58983.15,61274.15,9128.02,7.98,25.00,0.00
3311,16,4481.96,128869.78,58715.45,61190.42,8963.92,9.56,18.00,0.00
3312,16,4456.00,126700.07,57719.03,60069.03,8912.01,9.91,24.00,0.00
3313,16,4427.99,127396.71,58064.87,60475.86,8855.98,9.91,17.00,0.00
3314,16,4444.99,127913.61,58298.82,60725.81,8888.97,9.22,14.00,0.00
3315,16,4422.03,127499.74,58274.34,60380.35,8845.05,7.98,18.00,0.00
3316,16,4519.02,127993.61,58330.28,60626.29,9037.04,9.56,16.00,0.00
3317,16,4401.99,128200.78,58611.90,60784.90,8803.99,7.98,18.00,0.00
3318,16,4512.77,128051.40,58411.99,60612.88,9026.53,8.13,23.00,0.00
3319,16,4506.21,126454.76,57623.62,59818.72,9012.41,9.56,12.00,0.00
3320,16,4639.37,131878.21,60124.89,62475.57,9277.75,7.70,16.00,0.00
3321,16,4611.53,131582.04,60055.86,62303.12,9223.05,7.70,22.00,0.00
3322,16,4566.07,132387.04,60465.93,62787.97,9133.14,7.56,24.00,0.00
3323,16,4514.06,130213.63,59446.75,61738.77,9028.11,7.70,23.00,0.00
3324,16,4635.99,131216.73,59890.88,62053.87,9271.98,8.58,17.00,0.00
3325,16,4609.97,132491.11,60400.59,62871.58,9218.94,7.70,16.00,0.00
3326,16,4665.03,131603.75,60026.34,62247.36,9330.05,7.98,23.00,0.00
3327,16,4608.95,132551.50,60450.32,62882.29,9218.90,7.56,15.00,0.00
3328,16,4648.01,128824.39,58724.18,60804.18,9296.03,9.39,25.00,0.00
3329,16,4618.02,131511.51,60083.23,62192.24,9236.04,7.56,16.00,0.00
3330,16,4605.97,131658.19,60074.63,62371.61,9211.94,7.98,16.00,0.00
3331,16,4600.01,132537.24,60480.11,62857.11,9200.02,9.22,18.00,0.00
3332,16,4526.02,130024.54,59375.24,61597.25,9052.04,8.58,19.00,0.00
3333,16,4652.03,131524.95,60028.44,62193.45,9303.07,7.70,14.00,0.00
3334,16,4612.00,131886.12,60160.05,62501.06,9225.01,9.22,28.00,0.00
3335,16,4517.97,131570.17,60105.62,62429.61,9034.94,9.56,22.00,0.00
3336,16,4478.70,128859.46,58711.11,61189.95,8958.41,9.56,14.00,0.00
3337,16,4601.30,131221.67,59847.95,62171.11,9202.61,7.98,20.00,0.00
3338,16,4528.02,131611.58,60071.27,62484.28,9056.04,9.22,20.00,0.00
3339,16,4523.96,130134.91,59273.50,61813.48,9047.92,9.56,16.00,0.00
3340,16,4497.03,129614.74,59086.34,61534.35,8994.05,9.73,20.00,0.00
3341,16,4586.03,132204.89,60279.41,62754.42,9171.06,8.28,15.00,0.00
3342,16,4561.95,131383.54,59916.34,62342.31,9124.90,9.39,19.00,0.00
3343,16,4623.01,132285.18,60322.08,62717.09,9246.01,7.84,27.00,0.00
3344,16,4494.99,130173.71,59407.87,61775.86,8989.98,9.39,20.00,0.00
3345,16,4592.04,131803.20,60101.55,62517.57,9184.08,9.22,18.00,0.00
3346,16,4617.98,131904.41,60231.73,62436.72,9235.96,7.56,27.00,0.00
3347,16,4626.04,130968.05,59706.48,62009.50,9252.07,7.84,20.00,0.00
3348,16,4527.98,129181.33,58925.69,61199.68,9055.95,9.39,20.00,0.00
3349,16,4623.97,131066.11,59788.59,62029.58,9247.94,7.70,23.00,0.00
3350,16,4651.48,131729.32,60086.30,62340.05,9302.96,8.28,20.00,0.00
3351,16,4554.50,132072.37,60223.55,62739.83,9108.99,9.39,23.00,0.00
3352,16,4590.00,130911.95,59725.98,62006.98,9179.00,7.98,24.00,0.00
3353,16,4533.99,132369.79,60416.90,62884.90,9067.99,9.22,18.00,0.00
3354,16,4644.07,131353.90,59903.87,62160.90,9289.13,7.70,17.00,0.00
3355,16,4683.94,132144.39,60294.27,62482.24,9367.89,7.56,19.00,0.00
3356,16,4571.04,128831.05,58674.48,61015.50,9141.07,9.56,20.00,0.00
3357,16,4664.97,133427.06,60908.57,63188.55,9329.93,7.56,20.00,0.00
3358,16,4711.99,132568.76,60395.89,62747.89,9424.98,7.56,20.00,0.00
3359,16,4549.00,131532.89,59958.95,62475.95,9097.99,9.22,17.00,0.00
3360,16,4589.05,132845.35,60690.62,62977.64,9177.09,7.56,29.00,0.00
3361,16,4612.97,129256.26,58875.66,61153.65,9226.95,9.39,20.00,0.00
3362,16,4590.02,132214.44,60447.20,62587.21,9180.03,7.56,18.00,0.00
3363,16,4639.01,131995.25,60301.11,62416.12,9278.02,7.56,25.00,0.00
3364,16,4643.96,133331.96,61022.52,63021.51,9287.93,7.43,28.00,0.00
3365,16,4593.03,131606.81,60066.37,62354.38,9186.06,8.58,17.00,0.00
3366,16,4603.97,130873.02,59747.55,61917.53,9207.93,7.70,26.00,0.00
3367,16,4611.01,132197.28,60343.13,62632.13,9222.02,7.70,22.00,0.00
3368,16,4674.03,132608.75,60501.34,62759.35,9348.05,7.56,27.00,0.00
3369,16,4563.01,131109.33,59884.15,62099.16,9126.02,7.70,17.00,0.00
3370,16,4407.99,127822.60,58364.82,60641.81,8815.97,9.22,16.00,0.00
3371,16,4478.99,127319.69,58143.86,60217.85,8957.98,7.98,9.00,0.00
3372,16,4572.00,129482.14,59093.06,61245.06,9144.01,7.84,20.00,0.00
3373,16,4614.03,129656.94,59081.43,61347.45,9228.07,7.84,23.00,0.00
3374,16,4426.96,128071.73,58425.42,60792.40,8853.91,9.56,21.00,0.00
3375,16,4355.03,126323.73,57725.33,59888.35,8710.05,9.73,23.00,0.00
3376,16,4486.00,129476.10,59084.04,61421.05,8971.01,8.43,25.00,0.00
3377,16,4575.02,129174.65,58894.29,61129.31,9151.05,7.98,27.00,0.00
3378,16,4639.97,129251.06,58923.57,61048.55,9278.93,7.70,19.00,0.00
3379,16,4493.02,128968.59,58749.27,61232.28,8987.04,9.39,21.00,0.00
3380,16,4464.00,126195.90,57459.95,59807.95,8927.99,9.56,23.00,0.00
3381,16,4494.00,129387.92,59055.96,61343.96,8987.99,7.70,17.00,0.00
3382,16,4528.98,129573.32,59179.69,61335.68,9057.95,7.84,17.00,0.00
3383,16,4543.04,128945.17,58645.53,61213.55,9086.08,9.56,20.00,0.00
3384,16,4484.00,127741.88,58404.95,60368.95,8967.99,8.13,21.00,0.00
3385,16,4424.96,127754.80,58212.45,60693.43,8848.92,9.56,24.00,0.00
3386,16,4472.02,128732.57,58821.26,60966.27,8945.04,7.98,23.00,0.00
3387,16,4526.00,128973.96,58832.98,61089.98,9051.00,8.13,19.00,0.00
3388,16,4553.00,128496.03,58659.01,60730.01,9107.00,8.13,17.00,0.00
3389,16,4526.99,126937.81,57879.91,60003.91,9053.99,9.22,19.00,0.00
3390,16,4509.02,129540.52,59136.24,61386.25,9018.04,8.13,29.00,0.00
3391,16,4506.97,130049.25,59421.66,61613.65,9013.95,7.70,16.00,0.00
3392,16,4581.00,129406.02,59016.01,61228.01,9162.00,7.84,16.00,0.00
3393,16,4499.02,129270.57,58954.26,61319.27,8997.04,8.58,15.00,0.00
3394,16,4533.98,127104.53,57975.79,60059.78,9068.97,8.58,15.00,0.00
3395,16,4545.00,128564.13,58743.06,60731.06,9090.01,7.70,18.00,0.00
3396,16,4647.02,129720.51,59222.23,61205.24,9293.04,7.70,29.00,0.00
3397,16,4549.00,128974.91,58820.96,61054.96,9098.99,8.43,22.00,0.00
3398,16,4522.98,128798.47,58798.76,60953.75,9045.96,9.39,13.00,0.00
3399,16,4578.97,130623.14,59658.61,61806.59,9157.94,7.70,22.00,0.00
3400,16,4393.07,126246.99,57619.91,59840.94,8786.14,9.56,21.00,0.00
3401,16,4595.99,130277.75,59503.89,61581.88,9191.98,7.70,26.00,0.00
3402,16,4730.99,131340.64,59882.84,61995.83,9461.97,7.56,16.00,0.00
3403,16,4793.00,132543.92,60527.96,62429.96,9585.99,7.56,21.00,0.00
3404,16,4684.00,132980.97,60684.99,62927.99,9368.00,7.56,22.00,0.00
3405,16,4641.02,131769.54,60000.25,62487.26,9282.04,9.39,21.00,0.00
3406,16,4598.00,131744.07,60087.03,62461.03,9196.01,8.90,23.00,0.00
3407,16,4514.94,131463.29,59965.22,62468.19,9029.88,9.39,26.00,0.00
3408,16,4703.01,132530.29,60373.13,62751.14,9406.02,8.28,20.00,0.00
3409,16,4674.02,133562.51,60972.23,63242.24,9348.04,7.43,16.00,0.00
3410,16,4679.53,132850.75,60622.95,62868.73,9359.07,7.56,25.00,0.00
3411,16,4619.44,131840.50,60150.70,62450.92,9238.88,8.90,18.00,0.00
3412,16,4530.99,132844.76,60584.89,63197.88,9061.98,9.39,14.00,0.00
3413,16,4638.04,130777.16,59602.53,61898.55,9276.08,8.28,22.00,0.00
3414,16,4699.97,133335.07,60804.57,63130.56,9399.93,7.56,19.00,0.00
3415,16,4614.03,132847.72,60636.33,62984.34,9227.05,7.70,16.00,0.00
3416,16,4667.00,131948.13,60089.06,62524.06,9335.01,9.22,19.00,0.00
3417,16,4755.99,133800.60,61109.82,63178.81,9511.97,7.43,21.00,0.00
3418,16,4663.00,133125.05,60781.02,63018.02,9326.00,7.56,10.00,0.00
3419,16,4622.01,133267.26,60877.12,63146.12,9244.02,7.56,21.00,0.00
3420,16,4607.01,131384.35,59879.16,62291.17,9214.02,9.22,15.00,0.00
3421,16,4642.97,132794.23,60578.65,62929.63,9285.95,7.98,22.00,0.00
3422,16,4689.98,133415.38,60915.72,63119.71,9379.96,7.43,21.00,0.00
3423,16,4643.04,132016.01,60061.46,62669.48,9285.07,9.39,11.00,0.00
3424,16,4556.95,133558.65,60835.39,63608.36,9114.91,9.39,16.00,0.00
3425,16,4646.03,133231.99,60741.45,63198.47,9292.07,9.22,24.00,0.00
3426,16,4620.03,130533.80,59567.37,61726.38,9240.06,8.74,15.00,0.00
3427,16,4814.99,133177.79,60654.90,62892.90,9629.98,7.43,17.00,0.00
3428,16,4662.02,133883.49,61128.22,63432.23,9323.03,7.56,21.00,0.00
3429,16,4628.97,131385.14,59948.61,62177.59,9258.94,8.43,14.00,0.00
3430,16,4573.99,131108.73,59849.88,62110.87,9147.98,7.84,26.00,0.00
3431,16,4617.01,128439.18,58523.08,60683.09,9233.01,8.43,19.00,0.00
3432,16,4585.01,130193.31,59329.14,61693.14,9171.02,9.22,23.00,0.00
3433,16,4502.02,131024.52,59735.24,62285.25,9004.04,9.56,28.00,0.00
3434,16,4464.97,127975.04,58295.56,60750.54,8928.93,9.56,30.00,0.00
3435,16,4634.00,130935.88,59716.95,61949.94,9268.99,7.70,19.00,0.00
3436,16,4581.02,129799.51,59180.23,61457.24,9162.04,9.22,25.00,0.00
3437,16,4523.99,130152.78,59439.90,61664.89,9047.98,7.98,25.00,0.00
3438,16,4541.99,129275.82,58908.92,61282.91,9083.99,9.39,20.00,0.00
3439,16,4485.01,130041.31,59303.14,61768.15,8970.02,9.39,26.00,0.00
3440,16,4579.99,129974.78,59354.90,61459.90,9159.98,7.84,15.00,0.00
3441,16,4547.04,127208.98,57907.45,60207.46,9094.07,9.56,18.00,0.00
3442,16,4642.97,131237.02,59907.55,62043.54,9285.93,7.70,29.00,0.00
3443,16,4616.01,133550.16,60922.07,63396.07,9232.01,9.22,14.00,0.00
3444,16,4747.97,133703.19,61022.63,63184.62,9495.94,7.43,22.00,0.00
3445,16,4722.02,133582.63,60880.29,63258.30,9444.04,7.70,21.00,0.00
3446,16,4704.02,133650.62,61023.28,63219.29,9408.04,7.56,16.00,0.00
3447,16,4658.02,133826.56,61030.25,63480.26,9316.04,9.06,19.00,0.00
3448,16,4733.99,133277.72,60790.87,63018.87,9467.98,7.70,19.00,0.00
3449,16,4648.98,133931.32,61126.69,63506.68,9297.95,7.98,18.00,0.00
3450,16,4721.97,134574.01,61487.55,63642.53,9443.93,7.43,29.00,0.00
3451,16,4637.06,130792.71,59555.78,61962.81,9274.12,9.22,22.00,0.00
3452,16,4686.96,133055.97,60753.53,62928.51,9373.93,7.56,20.00,0.00
3453,16,4681.99,133163.64,60702.84,63096.83,9363.97,9.06,15.00,0.00
3454,16,4606.01,134392.38,61327.17,63853.18,9212.03,7.84,19.00,0.00
3455,16,4651.98,133468.52,60846.78,63317.77,9303.97,9.06,23.00,0.00
3456,16,4643.02,132941.65,60587.30,63068.31,9286.05,9.22,20.00,0.00
3457,16,4629.95,132824.60,60565.36,62999.33,9259.90,9.06,23.00,0.00
3458,16,4708.06,133348.83,60856.83,63075.86,9416.13,7.56,32.00,0.00
3459,16,4588.98,133805.39,61060.72,63567.71,9176.96,8.90,20.00,0.00
3460,16,4709.01,133873.29,61094.13,63360.14,9419.02,7.56,22.00,0.00
3461,16,4693.99,133918.82,61006.92,63523.92,9387.99,9.22,19.00,0.00
3462,16,4510.96,129701.91,59130.50,61549.48,9021.92,9.56,16.00,0.00
3463,16,4724.02,133726.59,61000.27,63279.28,9447.04,7.56,26.00,0.00
3464,16,4787.03,133871.92,61010.42,63286.43,9575.07,7.56,23.00,0.00
3465,16,4607.97,134802.18,61636.63,63949.61,9215.94,7.56,18.00,0.00
3466,16,4707.00,134784.05,61545.02,63825.02,9414.00,7.43,24.00,0.00
3467,16,4682.01,132754.21,60585.10,62805.10,9364.02,7.70,20.00,0.00
3468,16,4714.00,133497.12,60847.05,63223.06,9427.01,9.06,20.00,0.00
3469,16,4680.00,133608.03,60897.01,63350.02,9361.00,8.13,16.00,0.00
3470,16,4738.02,134073.56,61153.26,63445.27,9475.04,7.56,24.00,0.00
3471,16,4686.99,133938.84,61074.93,63488.92,9374.99,9.22,13.00,0.00
3472,16,4614.98,133541.34,60964.70,63347.69,9228.95,8.90,19.00,0.00
3473,16,4751.02,135130.50,61687.23,63940.24,9503.04,7.43,14.00,0.00
3474,16,4721.96,134503.97,61334.53,63725.51,9443.93,7.56,14.00,0.00
3475,16,4723.02,133849.61,60994.28,63410.29,9445.04,9.22,21.00,0.00
3476,16,4696.04,133811.12,60953.51,63464.53,9393.08,9.22,22.00,0.00
3477,16,4570.99,131384.64,59906.84,62335.83,9141.98,9.39,11.00,0.00
3478,16,4687.97,133890.11,61036.60,63478.58,9374.94,9.22,25.00,0.00
3479,16,4703.01,134226.29,61207.13,63612.14,9407.02,7.84,20.00,0.00
3480,16,4820.03,134256.86,61224.39,63392.41,9640.06,7.43,26.00,0.00
3481,16,4681.96,134182.81,61293.46,63525.44,9363.92,7.70,22.00,0.00
3482,16,4704.01,133844.29,61075.13,63362.14,9407.02,7.70,17.00,0.00
3483,16,4816.00,134610.02,61462.01,63516.01,9632.00,7.43,26.00,0.00
3484,16,4740.04,134591.20,61464.55,63645.57,9481.08,7.56,26.00,0.00
3485,16,4670.98,134069.54,61123.79,63603.78,9341.97,7.70,28.00,0.00
